"gene"	"length"	"logfc"	"logcpm"	"F"	"p"	"fdr"	"gene2"	"Bmem_A"	"Bmem_B"	"Bmem_C"	"GCB_A"	"GCB_B"	"GCB_C"
"Slc4a4"	9078	-0.150443233184569	4.28093361612843	0.0198744440272921	0.891225362125309	0.97376351446681	"Slc4a4"	2.04945197585607	5.93252990961327	2.04114338951768	2.02252290028891	3.69949576444481	4.93986772020545
"Slc4a5"	6180	0.0734360399498111	2.24145488968931	0.00409292258355889	0.95049233548434	0.988944493022647	"Slc4a5"	2.00242978198372	2.68202723460815	0.81346100936747	1.26137096233499	0.922301456601973	3.60476902787481
"Slc4a7"	8115	-0.616578112752855	4.79460665237134	1.75882818872828	0.219847252130117	0.577165700731223	"Slc4a7"	4.74981147655856	4.52555264979824	4.04411048944619	4.92727945832901	5.2399782274613	4.99264726494538
"Slc4a8"	11931	-2.0643272724157	5.12590513669784	18.6340587050675	0.00230567824366987	0.0388486074373549	"Slc4a8"	4.77100885636533	3.01846821095142	3.29909808805716	6.04899610463242	5.77707272514867	5.42778965740844
"Slc50a1"	1130	1.4571207362564	8.04818294857951	28.2789454597546	0.00061585265220797	0.0170559664643975	"Slc50a1"	8.98274752148363	8.09003491523504	8.61584170227663	7.36836677118023	7.04121218490029	6.91256834290621
"Slc52a2"	8597	0.0889781357061299	5.45569265397488	0.0556043515961807	0.819256347908583	0.953759752681613	"Slc52a2"	5.55914627006537	4.94189924192316	5.88954503192675	5.15132987002531	5.29750848160686	5.68032526140303
"Slc5a12"	5301	0.176891637529703	2.44496371975262	0.0551463836043122	0.819987010466948	0.95381539894663	"Slc5a12"	0.119506774151086	3.5353631138188	2.61755950207662	0.447156127186887	2.84316668327066	2.46792848954532
"Slc5a3"	10913	0.374614308818024	5.06056287608734	0.161473025365242	0.697878855310398	0.909874674762486	"Slc5a3"	3.41196412087142	6.51435572893704	3.66751091246344	2.74525568965495	4.01196408138853	5.97865382998823
"Slc5a4b"	2509	0.340773196982425	3.02862829385093	0.0903730469058678	0.771042204091961	0.937187854538896	"Slc5a4b"	2.39720474668516	3.5502663005063	1.91793458062836	1.1160202236838	1.83441786250792	4.51110023995972
"Slc5a6"	3889	1.2029373078344	3.67713772311468	3.00902891698358	0.119388378263692	0.425898526334536	"Slc5a6"	4.79535180725021	3.62255687475605	3.67704212551055	3.20669914851339	3.42206453725903	1.9324223230087
"Slc5a8"	5331	0.0471481359286764	3.25349127279376	0.00314827098136501	0.956572161028841	0.990273811818652	"Slc5a8"	1.23108593212942	4.83032775417884	2.09901418114087	1.36151483031089	3.35766874844525	3.27049414198914
"Slc66a1"	7292	0.311740090439223	5.78847115630985	0.722915689665645	0.41886585745501	0.759383373677209	"Slc66a1"	6.30027512514374	5.841562283946	5.57215282962886	5.68346793955277	5.21423126869898	5.89239639811342
"Slc66a2"	7303	0.590023135061665	5.83852936928775	3.00687496275299	0.119502504274417	0.4261801603642	"Slc66a2"	6.55164518962146	5.58716791903782	6.05950058160542	5.7137832705074	5.38549756711604	5.33681860279348
"Slc6a13"	2598	-0.840204164535295	1.56790042999328	0.981897492066004	0.349533233178525	0.705843805548136	"Slc6a13"	1.18970687611136	1.71692997117869	0.223853829573488	1.48506634363053	1.88751196069226	2.20712364689374
"Slc6a15"	4220	0.383208741730615	1.94514118548085	0.19211509576395	0.672264922701907	0.899058478849157	"Slc6a15"	0.285825818611402	2.95268577173249	1.51214817896308	-1.17025778506629	2.52911574512537	2.40701292571891
"Slc6a6"	7159	-0.24284797828342	5.41745877682146	0.362013889079845	0.563342511666777	0.849208807097383	"Slc6a6"	4.71377535461955	5.39828852773207	5.65406635200549	5.38938051188719	5.86242874313616	5.23096263389932
"Slc7a1"	7379	-1.00424545982444	5.32886871780907	2.92751870409016	0.12380817583666	0.434067290196762	"Slc7a1"	5.22721572523543	3.42649374721089	5.18148331381274	5.70109647524046	6.09606057018033	5.17268647298791
"Slc7a11"	9381	-1.29096178752137	2.88067426975743	2.39327239071853	0.158816520784727	0.492285013287889	"Slc7a11"	0.434937643063307	2.86003296503923	2.18168768654759	2.04277555645211	2.76019135259114	4.35052836636814
"Slc7a2"	9067	-1.45435509869021	2.96026549683799	1.88606909216478	0.205337825790524	0.558121811436391	"Slc7a2"	0.0285566256514456	2.86003296503923	1.71081996976804	1.77867899322993	1.96365999977955	4.81647286339781
"Slc7a5"	3513	-1.68203376530288	4.09876679189033	7.99505023304064	0.0212732974384755	0.156058478105754	"Slc7a5"	3.07958006825273	2.88375995764314	3.01333359444094	5.11831135983339	4.75643952875552	4.08486146076573
"Slc7a6"	13555	-0.420443184137252	7.0095190107629	1.0235214895894	0.340059267846647	0.698066086666819	"Slc7a6"	6.58892704587787	7.39734512491581	6.13405984199082	6.91414189499058	6.78902488561323	7.6930411877366
"Slc7a6os"	1533	-0.887593377129382	5.12301494540805	3.61307033284196	0.0922598387194486	0.372134079972455	"Slc7a6os"	5.08775984259488	4.02589424457722	4.61459850068176	5.35334809543374	5.76825266142445	5.27849876257869
"Slc7a7"	3385	0.719906352507462	4.68300329934146	1.64810640408045	0.2336437306196	0.593227825937172	"Slc7a7"	4.2434024392067	5.5244009031901	4.98061896707776	4.66519032900974	4.26364537560029	3.70938251283861
"Slc8a1"	19854	0.252742683350179	2.46014525828218	0.122985063401428	0.734490199881631	0.923696217176725	"Slc8a1"	1.62177336139348	3.14166555669259	2.61755950207662	1.36151483031089	2.76019135259114	2.52637585219189
"Slc8b1"	2905	0.140530277425118	4.23320251299968	0.0634117741231268	0.807261197284055	0.951278055295705	"Slc8b1"	4.38303336796859	4.69605961693793	3.73294374960316	4.31584357265065	4.01196408138853	4.06528247929467
"Slc9a1"	5119	0.555339691128053	4.43640306898785	1.01828516530889	0.341229619157137	0.698666528502831	"Slc9a1"	5.10733660533994	4.02589424457722	4.78294322762034	4.1200661996042	4.2835895702522	3.87597631261314
"Slc9a3r1"	1956	0.587724755925044	6.29711919840353	3.9360567169672	0.0809873433182941	0.346325511594249	"Slc9a3r1"	7.01106723139494	6.15845033578018	6.41603940157391	6.19526376683473	5.82549269993088	5.80656007184048
"Slc9a5"	5678	-1.59896220842485	2.28258338175671	4.56215359670742	0.063718774856307	0.300794631947901	"Slc9a5"	1.49161810890989	1.66310252252831	0.668094514743057	3.08502750536486	2.97166122311135	2.37556265579155
"Slc9a6"	5150	-0.534520957427289	3.07873254342811	0.257507087010228	0.624948269837585	0.879310828952453	"Slc9a6"	2.43310894406	0.3111378767134	4.24330917533695	2.33324709315237	3.42206453725903	3.2182636027857
"Slc9a7"	9644	-0.212082691232802	6.14511584206954	0.482263228490548	0.506231093557081	0.81845153473392	"Slc9a7"	6.1720208469428	6.10646063523348	5.8116411130135	6.15629243918303	6.35713147509928	6.21244879969556
"Slc9a8"	12346	0.0471355365667838	5.72633061840881	0.0143283242117537	0.907546021608033	0.97758708965649	"Slc9a8"	5.35671030065872	5.65423197072941	6.1546734134957	5.9519377843141	5.69195475774958	5.37310214638756
"Slc9b1"	5484	-0.375899624705277	4.91152534875956	0.0594919146406648	0.813178624735227	0.952975804165608	"Slc9b1"	2.96161606837762	5.68831522096589	1.6732142282481	2.99434829462143	2.82966464794436	6.69254202670702
"Slc9b2"	9501	0.116268546915904	3.32226642962452	0.0101398744945391	0.922163607155049	0.982062914829202	"Slc9b2"	2.66215336700247	4.41591148484699	1.17809060044888	1.26137096233499	3.14520022458723	4.25869850277648
"Slc9c1"	3879	-0.131344966326561	2.34143723364287	0.0294195310497245	0.867892124991895	0.968493213191569	"Slc9c1"	0.751646807054228	3.48970696307296	1.42432815142069	0.671838812399634	3.07826819612808	2.31052742044141
"Slco1a4"	4088	0.614951931132806	1.84386030749903	0.57017030471664	0.470920995107377	0.794506233381183	"Slco1a4"	-0.539247192435053	2.62685614893406	2.82040011033676	-0.341957626955217	2.10486525620435	1.4186038229254
"Slco3a1"	5368	-1.08583000279014	1.87408616145069	1.30227167289865	0.28542259470032	0.648620656572251	"Slco3a1"	0.504086079697218	2.50975017570994	0.32431963597282	1.72954953838108	1.88751196069226	2.76352752412369
"Slco4a1"	3698	-2.9304677112154	3.21095014587466	5.71179379870101	0.0425668619077433	0.238042496354229	"Slco4a1"	0.570071265662334	-1.32938730627616	3.56856654955529	3.5416083077636	3.95713712404175	3.86469410122118
"Slco6d1"	3166	-0.353692770132218	2.01987649467274	0.225501618655998	0.647034668462638	0.889349454616153	"Slco6d1"	0.0285566256514456	2.73516596720292	1.85214560761899	0.563867015380882	2.80227546733482	2.24242149422917
"Slf1"	5257	-0.316868652341544	4.95058204113683	0.353185516632887	0.56804167127819	0.851994369993433	"Slf1"	3.4562579882076	5.76057914466475	4.72898186629677	4.7691313670445	5.02579257228538	5.09274459310526
"Slf2"	7783	-0.207276469050809	5.93081724172009	0.243102450280438	0.634660518774224	0.88375415943897	"Slf2"	5.23994095465357	6.42621647980881	5.66128747423796	6.12695013343144	5.58552034083791	6.20575801856963
"Slfn10-ps"	3710	-2.96123795186124	4.21935985288308	18.0941594240861	0.00251768162523214	0.0407609468186317	"Slfn10-ps"	2.84651548739063	2.70884124419615	0.589522022555752	5.25695607370158	4.89577419273716	4.82813700302064
"Slfn2"	1664	2.04147625931501	7.45734696256112	40.0197803391328	0.000187503264768305	0.00771340184802714	"Slfn2"	7.85008901040027	7.82103529212935	8.63216486214462	6.21993088074535	6.10589539985906	5.8443844119639
"Slfn4"	3995	-0.499663074384672	3.41796976120875	0.11233882910764	0.745750524844741	0.927671453053993	"Slfn4"	1.97833118202285	3.2368579703491	0.506422559086391	1.67868786987476	1.50129837388359	5.45060711162429
"Slfn5"	6354	0.102730989771825	3.23576869997965	0.0172273151960217	0.898678270847019	0.975278046324183	"Slfn5"	1.38566581444906	4.30605485888825	3.10091517441394	1.57124696822627	2.97166122311135	3.9093030365553
"Slfn8"	4011	0.983630896672058	2.90338950479692	1.87751830271933	0.206271177755772	0.559492636633111	"Slfn8"	3.09086283946183	3.62255687475605	3.08668250575099	1.70434283113438	2.86979747404183	2.34341147243219
"Slfn9"	10874	-0.398874050760262	1.77442522802408	0.176807329342004	0.684729183968104	0.904166285854831	"Slfn9"	2.60033690475554	0.163876356604986	1.37832854790239	1.54308824935949	2.19186517296425	1.646504726868
"Slirp"	419	0.257147631663495	5.11191784550869	0.287630167825274	0.605712260946215	0.871078994097137	"Slirp"	5.31882767964472	5.49774036823133	4.7607040869862	5.13491507340733	4.3560168757073	5.31211248923259
"Slit1"	8210	-2.71280790854484	2.46540898412305	8.75935324458102	0.0172907782776736	0.137003563724893	"Slit1"	1.01119140746073	-0.948057559483718	1.55413161037079	3.65119668382923	2.92162819313868	2.88017418071609
"Slit2"	11872	0.402992262749287	4.23614881881276	0.536632848283359	0.483856043664731	0.803885410357001	"Slit2"	1.92889166769848	5.40650188986458	4.4408653116524	1.84937187446453	4.57817316074993	4.16062377331949
"Slitrk4"	9062	-0.967810548801905	2.16780064103225	1.40942534138425	0.267778690400602	0.629154708624928	"Slitrk4"	-0.172592888111676	2.90710303453428	1.46890628688265	1.67868786987476	2.93430005984714	2.34341147243219
"Slk"	7210	-0.808854367750784	3.81625193708913	1.5411201446154	0.248141766460126	0.610333306350964	"Slk"	3.27028730318629	4.14848520784647	2.4718473569137	3.97479114954253	4.2686573319331	4.05539243783926
"Slmap"	11453	-0.378852436150654	4.55747730710271	0.514811987908961	0.49261660681714	0.80946309756019	"Slmap"	3.5327133201193	4.80569783908925	4.55381585341678	4.63882311015049	5.05219206820334	4.33426093504143
"Slpi"	1150	-3.85535765799553	6.82805276638041	26.3544510979458	0.000776651822147051	0.0203964678118261	"Slpi"	6.43142797471805	1.42513584300126	3.1564819735787	8.10056300449318	7.19194427704214	7.34787856568161
"Sltm"	4472	-0.105604590895793	6.65383907498724	0.110163520152118	0.74812442873256	0.92906369386869	"Sltm"	5.78259213740833	6.99335960695669	6.88146120163204	6.56966289378388	6.71568283395183	6.69731983101518
"Slu7"	3926	-0.100506016707135	6.06958330582388	0.100841684015924	0.758606648319667	0.931586618350871	"Slu7"	6.32437346257781	6.04465508984206	5.64438161892549	6.12100937294896	6.18490342138748	6.009715570929
"Slx1b"	3692	-0.419006674685933	3.25332311726101	0.154010752035169	0.704545342880199	0.912982262962284	"Slx1b"	4.12765882562409	0.567030574451408	3.22305972365545	3.00470984606614	3.71426618143108	2.92431423123941
"Slx4"	10632	-1.26509951534439	5.16433266468545	9.94739317060685	0.0127805655408725	0.11338194360428	"Slx4"	4.6038726682979	4.40775166915529	4.17095073356939	5.79810942738853	5.65988730092593	5.50248500487501
"Slx4ip"	7615	-0.422154439778589	4.1917397987492	0.483028338548128	0.505903156693531	0.818181274855678	"Slx4ip"	3.46495587881673	4.56277492554956	3.60896218407067	3.72824910795826	4.22806551782706	4.95057923092307
"Smad1"	3227	-1.2138714078737	2.19219495279877	1.64983948959986	0.23341868249379	0.592987981943865	"Smad1"	0.0285566256514456	2.2052925644151	1.85214560761899	2.85240390022328	1.91334380542541	2.85758717003695
"Smad2"	14167	0.184528441177296	6.32373686336563	0.331471897480453	0.579953331194975	0.857197850769692	"Smad2"	6.90160103583517	6.06555252020941	6.19171659142805	6.15629243918303	6.26984148044982	6.1786802103332
"Smad3"	5529	0.902470325787047	3.48652223103516	1.29238128116198	0.287134368861866	0.650394146243892	"Smad3"	3.23003309558113	3.52030436734902	3.96850633626941	1.54308824935949	2.03598951501917	4.58170522976598
"Smad4"	7628	0.361643877903324	4.51189815260678	0.488884186080428	0.503406183972845	0.816348759695352	"Smad4"	5.03324358402552	4.03651755063377	4.85609041448922	4.43555983186793	4.27862931014986	4.14205291556876
"Smad5"	7417	0.256886054580758	4.30355250983069	0.21392395342868	0.655506348740176	0.892577376488554	"Smad5"	4.13312632535463	3.42649374721089	5.31567550880343	3.99572015711514	3.68457256126832	4.42922284383329
"Smad7"	4442	0.851132002081642	1.96835109589108	1.11765024337576	0.320006048693474	0.681526657443004	"Smad7"	3.11316706827388	1.60718865690357	1.78321262023796	1.72954953838108	1.75092293252578	0.613133857425361
"Smagp"	1464	-2.69417456910033	6.6002335568759	53.1328820089714	6.7617124287932e-05	0.00397816310206143	"Smagp"	5.78780125751826	4.35779916547499	3.76010272115871	7.74262059398267	7.03901390477342	7.19973876328953
"Smap1"	5467	-0.130125065996653	4.8253919796474	0.0677647981364402	0.800914982624221	0.949814912527753	"Smap1"	4.82605820660531	4.7615570265011	4.50113110653847	5.50337633708536	4.04154660857617	4.91273574919509
"Smap2"	3500	0.661864817717772	6.78482343435608	5.70996255808166	0.0425928094614011	0.238042496354229	"Smap2"	7.24997601531748	6.85617031412637	7.08579906784524	6.69572176129711	6.43387337637003	6.07725176420129
"Smarca2"	10399	0.574616764397745	5.6963251008315	2.21865646560022	0.173066377153664	0.513259175128019	"Smarca2"	5.28729834814112	6.03409175528727	6.24875617916644	4.84605608770057	4.78120130191584	6.21689214360924
"Smarca4"	9113	-2.04252847491981	8.03604905681392	34.7273597927795	0.000307461347738725	0.0110032730161843	"Smarca4"	6.55673993295438	6.30404274251566	7.102695083538	8.89612999739266	8.90238683141622	8.27231163733551
"Smarca5"	4639	-0.752189295358613	6.5260284142989	4.04917364077837	0.077460330407798	0.337814441570772	"Smarca5"	5.71310426770367	6.74073124198415	5.74069631959143	7.06657531191316	6.52151002569338	6.83520286193201
"Smarcad1"	8721	-1.02354720484849	4.8712951546179	4.62203491646975	0.0623242948105294	0.29668051390305	"Smarcad1"	4.17613602299287	4.62040242361554	3.94503029491015	4.99380725325703	5.18536858476607	5.62456187312409
"Smarcal1"	8491	-0.112576182650811	4.85836394991037	0.0620878390772531	0.809237373342617	0.951870380627082	"Smarcal1"	4.86928898269475	4.69605961693793	4.79612399857128	5.04741332243333	5.13685656360187	4.51110023995972
"Smarcb1"	1657	-0.777143569908376	7.4419931316096	8.87091995864571	0.0167902620202141	0.134293460126431	"Smarcb1"	7.22523117853831	6.74559532751845	6.9944099889084	7.99765368102414	7.78843570117544	7.50872977125318
"Smarcc1"	5673	-1.28986821195986	5.64405179169703	12.439363313592	0.0072366118380422	0.0803699348370767	"Smarcc1"	5.00071362419613	5.37754819149713	4.08047691383701	6.12813535560008	6.38278315182057	5.80950510527471
"Smarcc2"	5727	-0.399407305297453	5.31874445991934	0.882985918615476	0.373731147138749	0.724944644849726	"Smarcc2"	5.30193601603647	4.38299160368162	5.50951535788552	5.70903878673144	5.4286781770095	5.25276431898987
"Smarcd1"	3153	-0.431602284566522	3.77872479059695	0.454783416038634	0.518277128968402	0.824844077482931	"Smarcd1"	2.94927131087144	4.33215898512878	3.19679615380136	3.81323231791897	4.04739101345754	3.88717097866534
"Smarcd2"	2941	-0.0916493944949227	7.37433745421839	0.121004012086996	0.736542507051089	0.92430110693624	"Smarcd2"	7.55043625076995	7.3168394766915	7.00580075097997	7.93266443493059	7.10704942219228	7.10703142484145
"Smarce1"	2919	-0.447680245628734	6.99578673290386	2.60464598667742	0.143576633901048	0.468573051001754	"Smarce1"	7.18170409298084	6.4058765939871	6.62744017069148	7.23170232200072	7.15046065185531	7.17483235652198
"Smc1a"	4359	-1.47642317101165	6.67269630595616	20.4387435496777	0.00174061348209294	0.0328266636455303	"Smc1a"	5.57329307306225	5.49774036823133	6.14440344388455	7.38184423428146	7.33080520334865	6.91530493422023
"Smc1b"	4040	-2.39841610294019	2.3940647177566	8.08539887384548	0.0207465226251063	0.153195418584668	"Smc1b"	0.912903062282249	0.3111378767134	0.81346100936747	2.12105745363302	2.84316668327066	3.93110069504404
"Smc2"	5714	-1.88977448100332	5.58133567965513	15.7899514455853	0.00374865041752713	0.0525296441475988	"Smc2"	3.7966193423846	5.53941717240963	3.52700716917576	6.0045134371159	6.29462319235024	6.183228618861
"Smc3"	4851	-1.2067623378552	6.07560406321916	12.3703088451564	0.007344024246221	0.0809107886609892	"Smc3"	5.70026992281323	5.11727309497909	5.18816454399533	6.35361560980609	6.45820735096987	6.80453322753797
"Smc4"	7505	-1.72045167795219	7.28116080373869	32.6701031935615	0.000379038096064563	0.0126366989894131	"Smc4"	5.73484380752267	6.51435572893704	6.20495445495207	8.02336090666611	8.10832517746126	7.4803667032413
"Smc5"	5919	-0.864372464601468	4.83909275232754	3.36040300211154	0.10252085730394	0.393444064759721	"Smc5"	4.79879608239267	3.83219064208341	4.33044520273582	5.27418927771156	5.27775709726415	4.99782055530925
"Smc6"	7550	-0.517202395884938	6.00774439177466	2.05244127695169	0.188264919187734	0.535307022645964	"Smc6"	6.36327621308771	5.36916784427779	5.34586698729156	6.17246714842774	6.18755214615278	6.26058875059274
"Smchd1"	7075	-0.991101324862467	5.69421305070223	8.42662565677292	0.0188985297793687	0.144580432553528	"Smchd1"	5.13485047914137	5.29147004820692	4.90962641684455	6.19639419654033	6.14048241613834	5.96286851676684
"Smco4"	1545	-1.40708448033292	3.32043134439693	3.29521625465182	0.105404835391948	0.398600295873104	"Smco4"	0.751646807054228	2.88375995764314	3.24885371358326	3.25089306493963	3.31953806388961	4.45953680519252
"Smcr8"	8077	-0.0508645367515897	3.6510178909344	0.0052685465941354	0.943842739294686	0.987528804118387	"Smcr8"	3.83738234308227	3.12184945573459	3.70526368050767	4.00090531094523	4.03567843148449	2.76352752412369
"Smdt1"	935	-0.864268041153091	7.92061323120991	9.21954788975787	0.0153386609924737	0.126642970365676	"Smdt1"	8.09107363123614	6.52571104106686	7.46371899504654	8.5214953955065	7.88828102141521	8.26642935114687
"Smg1"	15781	0.4987826721824	7.23753432247147	3.41077139046195	0.100362031984911	0.388917043483095	"Smg1"	7.29090860677126	7.64392094040596	7.42464689571846	6.75369630142689	6.835363949431	7.27624156489787
"Smg5"	7390	-0.615940694265876	6.10540852086885	3.91316277117336	0.0817260664654278	0.348531078842711	"Smg5"	5.7438061476601	5.85062057419713	5.65647741096774	6.46755363428349	6.62869881009071	5.99685435440261
"Smg6"	6433	-0.108773113511545	4.73671870916937	0.0266930458595207	0.874098911377746	0.969417583762894	"Smg6"	4.65797508713933	5.60868473749487	3.20998770236152	4.28642004312122	4.59821921276356	5.04855808170301
"Smg7"	11431	-0.105903522008831	6.51263759816504	0.125722158643602	0.731685311126699	0.923318740895285	"Smg7"	6.41805274600213	6.65887133671367	6.21643877454971	6.98453985964563	6.48966938336041	6.13708605969736
"Smg8"	3221	-0.0839550280883434	4.08779205995508	0.0200281890739972	0.890808561158228	0.973722760231148	"Smg8"	2.96161606837762	4.13865790360263	4.75171154600087	3.71568943954095	4.15415999128773	4.23260519677916
"Smg9"	5251	-0.185212332093998	5.64498899367631	0.251174847753785	0.6291740262423	0.881351889223678	"Smg9"	5.4004409044565	5.60154806189741	5.58992130166389	6.05524027145648	5.79628912211936	5.29119586489041
"Smim10l1"	2738	0.155622954256805	5.19140415976529	0.146123680655007	0.711799921251403	0.916344699074725	"Smim10l1"	5.91385667727008	5.01891836892024	4.68714361380943	5.34113449032327	4.99890098023243	4.81647286339781
"Smim11"	560	0.747764904445417	6.24616951130273	5.36935583253644	0.0477876001058254	0.25504527646497	"Smim11"	7.14766831064265	5.41059110250891	6.77786116717783	6.08362038911253	5.19329766478122	5.82995370701687
"Smim12"	1022	0.457567910115232	5.9990342423289	1.75051482650302	0.220843551965745	0.578786645534217	"Smim12"	6.73631050685213	5.34800149501452	6.32500279707322	6.00192966549321	5.47711370777817	5.57003357376145
"Smim13"	4483	-0.7784468674519	2.64075331539159	0.712087438218962	0.422232955715768	0.761882192377214	"Smim13"	2.92426031140275	1.71692997117869	1.37832854790239	2.26592618315097	2.25383640400519	3.8533229644331
"Smim14"	5629	0.385259623411732	9.52354081805882	1.42833681984182	0.264826860394549	0.627458588563643	"Smim14"	10.3771294022328	8.86963167061929	9.63172596243993	9.40803597366573	9.0455890660177	9.26927346883633
"Smim15"	1864	0.218586150208811	5.14722226827594	0.25000860911652	0.629959685577815	0.881655092775919	"Smim15"	5.77036387696901	4.59906095247331	5.25013908407966	4.89143330194393	4.8827578248931	5.19086961059143
"Smim19"	1459	0.528066700912271	4.12856268389222	0.816529666956238	0.391483207557611	0.739596783554187	"Smim19"	4.79189928959908	4.26147011375305	3.86389751213089	4.28216726341429	3.13425831072193	3.93110069504404
"Smim20"	954	0.458920121572745	6.7462534284025	2.56726205675493	0.146126750531083	0.472502241604644	"Smim20"	7.46846581178152	6.31717206154947	6.92010170333336	6.81973726103711	6.31172053892682	6.20352084486942
"Smim24"	575	-0.629357970308085	3.01733865561934	0.679435158180399	0.432661195191117	0.770227806547365	"Smim24"	1.74115196323166	3.03974561261894	3.07230802688917	3.36788543958767	3.38561962600942	2.96714378864205
"Smim26"	460	1.64240479218287	3.29014652006153	5.27386781203799	0.0493860317418017	0.260334123381885	"Smim26"	4.22815546013971	3.08138152207522	4.10892412053893	1.96000107819587	1.91334380542541	2.71409338441771
"Smim27"	332	1.20806895340592	2.40654066494854	2.53991315338974	0.148030296375599	0.47592281528983	"Smim27"	3.1780825494622	2.2052925644151	3.08668250575099	2.00198188305377	1.60003676925701	1.3555226003118
"Smim3"	2580	2.39117360413808	2.6068311775095	9.44924659708581	0.0144673880496896	0.121517422370795	"Smim3"	4.10557923415818	2.9749481955363	2.51500249016601	1.1905253203062	0.922301456601973	0.613133857425361
"Smim4"	1357	0.842281014689584	5.53538734041592	4.32784166341668	0.0695729356217975	0.316975916859802	"Smim4"	5.78085157597044	6.03143879222474	5.78103112179869	4.80217832416982	4.62191249815907	5.65762429021797
"Smim5"	4352	0.0231328866799932	2.00036156674179	0.000492408093574445	0.982816568496149	0.996943678224767	"Smim5"	1.62177336139348	0.679751539908573	2.98291699494204	1.48506634363053	2.6569407111071	1.1478220351585
"Smim6"	975	-0.477749412796047	2.55668339900083	0.310263588722825	0.592110376718157	0.864689659070852	"Smim6"	0.693624251941472	2.38229202669772	3.34765134537912	2.44399088742003	2.82966464794436	2.52637585219189
"Smim7"	2842	0.332413101471361	6.71027119515594	1.29030928931812	0.287494849389064	0.650467002570251	"Smim7"	7.13478016173335	6.35585798536824	7.02084987001901	6.80128101141233	6.45820735096987	6.25627816803821
"Smim8"	996	-0.354488071021136	5.5722862002881	1.02696821182128	0.339292200227885	0.6975256838294	"Smim8"	5.37989154866312	5.0401891812222	5.67324293431204	5.87777768694175	5.38549756711604	5.88961596342761
"Smn1"	1544	-0.806486038721996	4.85310067336183	2.38708666193547	0.159294084819651	0.493002535693559	"Smn1"	4.58404791323494	3.52030436734902	4.91366344480853	5.45507991098886	5.16937847975394	4.79879790461168
"Smndc1"	2787	-0.123845910496428	5.44021630514337	0.103058275665298	0.756066724567569	0.931221711467673	"Smndc1"	5.38218931818758	5.13715172246244	5.57215282962886	5.66725290288336	5.61730119480538	5.17268647298791
"Smok2b"	2305	-1.01095160101382	2.40555396973452	1.61743762104008	0.237676493682469	0.596800033842345	"Smok2b"	0.962884100147681	0.973090934118464	2.5361054310367	0.954367760534714	2.5783867525193	3.84186148930053
"Smpd1"	2412	0.728396715364996	4.75874012728746	2.55487155131817	0.146985130263665	0.474080530420475	"Smpd1"	5.05068282321207	5.18568200245365	4.9729012339322	4.27362390915249	4.60219521413442	4.16062377331949
"Smpd2"	1930	1.62162172655686	5.24771343550411	14.3838522635583	0.00487779021262105	0.0630251666436092	"Smpd2"	5.32600685644561	6.01541774123969	6.08836028354283	4.29910367754201	4.2835895702522	4.00489894328798
"Smpd3"	5421	-0.531099131868317	1.71271135636455	0.48331783428746	0.505779177114769	0.818181274855678	"Smpd3"	1.14710586108236	1.21674654232958	1.85214560761899	1.51436896543642	2.17060208480518	2.05660501697848
"Smpd4"	7293	-1.26901671229913	5.82477214502855	8.94651306901447	0.0164614019912698	0.132719463962851	"Smpd4"	5.5550787154635	3.78256824558117	5.59746987627579	6.3166670936314	6.07332597001067	6.38820311493003
"Smpd5"	2120	2.5819569003305	4.67606469872283	12.954034010942	0.00649469505932096	0.075019593423306	"Smpd5"	6.57292325100148	3.67788949946082	4.82212968312074	2.50365431244206	2.70209871516714	2.24242149422917
"Smpdl3a"	1791	1.8409792740637	5.40167374973596	23.4931577168196	0.00112527663488609	0.0252546017050199	"Smpdl3a"	6.210027752383	5.69503630061385	6.17667734386703	4.18983450866801	3.95091460412907	4.4444594428074
"Sms"	3798	-1.22354716172783	6.48896972312014	16.0158385643547	0.00359889750221326	0.0510412187083047	"Sms"	5.44068182908994	5.87153799498758	5.91594770689418	7.10620832997291	7.02649331489304	6.75955658329909
"Smtn"	6119	-2.28447172221351	1.99908003297649	3.96235273562195	0.0801493704395061	0.344943864396883	"Smtn"	1.71222056296265	-1.84920878679484	0.668094514743057	2.61605303111367	3.10092565517906	1.97501535764914
"Smu1"	3273	-0.502734408889091	7.6974748181674	3.95247339310156	0.0804628857114073	0.345147303706964	"Smu1"	7.76504586854161	7.28266660439723	7.19182807831019	8.04767885952894	7.85867232781665	7.84070226472767
"Smug1"	7427	0.772734525438402	3.03867149058199	0.966081610890267	0.353238289411864	0.707895120037988	"Smug1"	3.46495587881673	2.4152276940283	3.92916465023157	2.19530943548761	2.86979747404183	2.52637585219189
"Smurf1"	5428	1.08531116677652	3.24265439992863	2.01387477018375	0.192046271080304	0.541137389911636	"Smurf1"	3.56543488089781	3.16121315790829	4.12989736332481	3.13304622193476	2.5783867525193	1.88853344955922
"Smurf2"	5449	-0.356998907573967	4.58332180843639	0.178130415619999	0.683626905197832	0.903563891094525	"Smurf2"	4.52704396995253	4.95315692723699	2.76784722569166	3.80732533899261	4.2686573319331	5.64118779152594
"Smyd2"	1879	0.363287869325346	3.76579167880279	0.256128129533013	0.625862803680853	0.879536105981787	"Smyd2"	4.73550486013889	2.24247237901238	4.17095073356939	3.83080951301085	3.18815641982851	3.12677737072337
